id,amenity
1286446606291576971,Air conditioning
1287739964502902132,Oven
1287739964502902132,TV
1287739964502902132,Building staff
1287739964502902132,Body soap
1287739964502902132,Clothing storage
1287739964502902132,Shampoo
1287739964502902132,Washer
1287739964502902132,Hot water
1287739964502902132,Wine glasses
1287739964502902132,Room-darkening shades
1287739964502902132,Refrigerator
1287739964502902132,Kitchen
1287739964502902132,Hot water kettle
1287739964502902132,Stove
1287739964502902132,Wifi
1287739964502902132,Dishes and silverware
1287739964502902132,Cooking basics
1287739964502902132,Microwave
1287739964502902132,Self check-in
1287739964502902132,Air conditioning
1289205500104473384,Smart lock
1289205500104473384,TV
1289205500104473384,Washer
1289205500104473384,Laundromat nearby
1289205500104473384,Hair dryer
1289205500104473384,Hot tub
1289205500104473384,Pets allowed
1289205500104473384,Kitchen
1289205500104473384,Iron
1289205500104473384,Smoke alarm
1289205500104473384,Pool
1289205500104473384,Wifi
1289205500104473384,Cooking basics
1289205500104473384,Sun loungers
1289205500104473384,Exercise equipment
1289205500104473384,Free parking on premises
1289205500104473384,BBQ grill
1289205500104473384,Beach access – Beachfront
1289205500104473384,Self check-in
1289205500104473384,Air conditioning
1289289112318333493,Extra pillows and blankets
1289289112318333493,Backyard
1289289112318333493,Board games
1289289112318333493,Clothing storage
1289289112318333493,TV
1289289112318333493,Hot water
1289289112318333493,Kitchen
1289289112318333493,Blender
1289289112318333493,Stove
1289289112318333493,Books and reading material
1289289112318333493,Bed linens
1289289112318333493,Exterior security cameras on property
1289289112318333493,Body soap
1289289112318333493,Dishes and silverware
1289289112318333493,Iron
1289289112318333493,Smoking allowed
1289289112318333493,Wine glasses
1289289112318333493,First aid kit
1289289112318333493,Refrigerator
1289289112318333493,Oven
1289289112318333493,Fire extinguisher
1289289112318333493,Freezer
1289289112318333493,Air conditioning
1289289112318333493,Wifi
1289289112318333493,Coffee
1289289112318333493,Hammock
1289289112318333493,Hair dryer
1289289112318333493,Dining table
1289289112318333493,Hangers
1289289112318333493,Cooking basics
1289289112318333493,Outdoor furniture
1289289112318333493,Shampoo
1290724008449017504,Coffee maker: drip coffee maker
1290724008449017504,Mini fridge
1290724008449017504,Dedicated workspace
1290724008449017504,Private patio or balcony
1290724008449017504,TV
1290724008449017504,Bed linens
1290724008449017504,Dining table
1290724008449017504,Washer
1290724008449017504,Waterfront
1290724008449017504,Gym in building
1290724008449017504,Laundromat nearby
1290724008449017504,Hot water
1290724008449017504,Hair dryer
1290724008449017504,Hot tub
1290724008449017504,Wine glasses
1290724008449017504,Room-darkening shades
1290724008449017504,Essentials
1290724008449017504,Heating - split type ductless system
1290724008449017504,Kitchen
1290724008449017504,Bread maker
1290724008449017504,Iron
1290724008449017504,Pool
1290724008449017504,Wifi
1290724008449017504,Free dryer – In building
1290724008449017504,Cooking basics
1290724008449017504,Dishes and silverware
1290724008449017504,Microwave
1290724008449017504,Exercise equipment
1290724008449017504,Free resort access
1290724008449017504,Cleaning products
1290724008449017504,Extra pillows and blankets
1290724008449017504,Other electric stove
1290724008449017504,Free parking on premises
1290724008449017504,BBQ grill
1290724008449017504,Elevator
1290724008449017504,Air conditioning
1290742665533569110,Coffee maker: drip coffee maker
1290742665533569110,Mini fridge
1290742665533569110,Dedicated workspace
1290742665533569110,Private patio or balcony
1290742665533569110,TV
1290742665533569110,Bed linens
1290742665533569110,Dining table
1290742665533569110,Washer
1290742665533569110,Gym in building
1290742665533569110,Laundromat nearby
1290742665533569110,Hot water
1290742665533569110,Hair dryer
1290742665533569110,Hot tub
1290742665533569110,Wine glasses
1290742665533569110,Room-darkening shades
1290742665533569110,Essentials
1290742665533569110,Heating - split type ductless system
1290742665533569110,Kitchen
1290742665533569110,Bread maker
1290742665533569110,Iron
1290742665533569110,Pool
1290742665533569110,Wifi
1290742665533569110,Free dryer – In building
1290742665533569110,Cooking basics
1290742665533569110,Microwave
1290742665533569110,Exercise equipment
1290742665533569110,Free resort access
1290742665533569110,Cleaning products
1290742665533569110,Extra pillows and blankets
1290742665533569110,Other electric stove
1290742665533569110,Free parking on premises
1290742665533569110,BBQ grill
1290742665533569110,Elevator
1290742665533569110,Air conditioning
1290744454701943492,Private patio or balcony
1290744454701943492,TV
1290744454701943492,Hot water
1290744454701943492,Private sauna
1290744454701943492,Kitchen
1290744454701943492,Housekeeping available Monday to Friday
1290744454701943492,Private pool - available all year
1290744454701943492,Private gym in building
1290744454701943492,Free parking garage on premises – 1 space
1290744454701943492,Outdoor furniture
1290744454701943492,Elevator
1290744454701943492,Washer
1290744454701943492,Free dryer – In unit
1290744454701943492,Air conditioning
1290744454701943492,Wifi
1290521329071674918,Exterior security cameras on property
1290521329071674918,TV
1290521329071674918,Pets allowed
1290521329071674918,Kitchen
1290521329071674918,Paid parking on premises
1290521329071674918,Washer
1290521329071674918,Air conditioning
1290521329071674918,Wifi
1292968022752152245,Mini fridge
1292968022752152245,Dedicated workspace
1292968022752152245,Oven
1292968022752152245,TV
1292968022752152245,Bed linens
1292968022752152245,Clothing storage
1292968022752152245,Dining table
1292968022752152245,Host greets you
1292968022752152245,Washer
1292968022752152245,Window guards
1292968022752152245,Baby bath - available upon request
1292968022752152245,Beach essentials
1292968022752152245,Coffee
1292968022752152245,Hot water
1292968022752152245,Hair dryer
1292968022752152245,Hangers
1292968022752152245,Coffee maker
1292968022752152245,Wine glasses
1292968022752152245,Room-darkening shades
1292968022752152245,Baby monitor - available upon request
1292968022752152245,Baking sheet
1292968022752152245,Blender
1292968022752152245,Granado conditioner
1292968022752152245,Pack ’n play/Travel crib - available upon request
1292968022752152245,Refrigerator
1292968022752152245,Children’s dinnerware
1292968022752152245,Freezer
1292968022752152245,Essentials
1292968022752152245,Babysitter recommendations
1292968022752152245,Granado shampoo
1292968022752152245,Kitchen
1292968022752152245,Granado body soap
1292968022752152245,Long term stays allowed
1292968022752152245,Iron
1292968022752152245,Fast wifi – 295 Mbps
1292968022752152245,Stove
1292968022752152245,Free dryer – In unit
1292968022752152245,Dishes and silverware
1292968022752152245,Cooking basics
1292968022752152245,Microwave
1292968022752152245,Private entrance
1292968022752152245,Safe
1292968022752152245,Folding or convertible high chair - available upon request
1292968022752152245,Extra pillows and blankets
1292968022752152245,Free parking on premises
1292968022752152245,Elevator
1292968022752152245,Luggage dropoff allowed
1292968022752152245,Beach access – Beachfront
1292968022752152245,Air conditioning
1291378872433740759,Oven
1291378872433740759,TV with standard cable
1291378872433740759,Bed linens
1291378872433740759,Clothing storage
1291378872433740759,Shampoo
1291378872433740759,Dining table
1291378872433740759,Washer
1291378872433740759,Paid parking off premises
1291378872433740759,Coffee
1291378872433740759,Hot water
1291378872433740759,Hair dryer
1291378872433740759,Hangers
1291378872433740759,Coffee maker
1291378872433740759,Wine glasses
1291378872433740759,Room-darkening shades
1291378872433740759,Blender
1291378872433740759,Refrigerator
1291378872433740759,Essentials
1291378872433740759,Kitchen
1291378872433740759,Hot water kettle
1291378872433740759,Iron
1291378872433740759,Drying rack for clothing
1291378872433740759,Stove
1291378872433740759,Conditioner
1291378872433740759,Wifi
1291378872433740759,Dishes and silverware
1291378872433740759,Cooking basics
1291378872433740759,Toaster
1291378872433740759,Free street parking
1291378872433740759,Microwave
1291378872433740759,Private entrance
1291378872433740759,Cleaning products
1291378872433740759,Elevator
1291378872433740759,Air conditioning
1293616485957416923,Dedicated workspace
1293616485957416923,Oven
1293616485957416923,TV
1293616485957416923,Body soap
1293616485957416923,Bed linens
1293616485957416923,Clothing storage
1293616485957416923,Shampoo
1293616485957416923,Fast wifi – 289 Mbps
1293616485957416923,Dining table
1293616485957416923,Host greets you
1293616485957416923,Washer
1293616485957416923,Hot water
1293616485957416923,Hair dryer
1293616485957416923,Coffee maker
1293616485957416923,Wine glasses
1293616485957416923,Room-darkening shades
1293616485957416923,Blender
1293616485957416923,Refrigerator
1293616485957416923,Kitchen
1293616485957416923,Long term stays allowed
1293616485957416923,Stove
1293616485957416923,Conditioner
1293616485957416923,Dishes and silverware
1293616485957416923,Cooking basics
1293616485957416923,Microwave
1293616485957416923,Crib
1293616485957416923,Free parking on premises
1293616485957416923,Elevator
1293616485957416923,Beach access – Beachfront
1293616485957416923,Air conditioning
1292215485151628929,Dedicated workspace
1292215485151628929,TV
1292215485151628929,Bed linens
1292215485151628929,Keypad
1292215485151628929,Coffee
1292215485151628929,Hair dryer
1292215485151628929,Coffee maker
1292215485151628929,Room-darkening shades
1292215485151628929,Refrigerator
1292215485151628929,Exterior security cameras on property
1292215485151628929,Freezer
1292215485151628929,Kitchen
1292215485151628929,Iron
1292215485151628929,Stove
1292215485151628929,Pool
1292215485151628929,Wifi
1292215485151628929,Dishes and silverware
1292215485151628929,Cooking basics
1292215485151628929,Microwave
1292215485151628929,Exercise equipment
1292215485151628929,Extra pillows and blankets
1292215485151628929,Paid parking on premises
1292215485151628929,Self check-in
1292215485151628929,Air conditioning
1295084621462396570,TV
1295084621462396570,Bed linens
1295084621462396570,Clothing storage
1295084621462396570,Shampoo
1295084621462396570,Dining table
1295084621462396570,Keypad
1295084621462396570,Hot water
1295084621462396570,Hair dryer
1295084621462396570,Hangers
1295084621462396570,Coffee maker
1295084621462396570,Wine glasses
1295084621462396570,Refrigerator
1295084621462396570,Essentials
1295084621462396570,Kitchen
1295084621462396570,Long term stays allowed
1295084621462396570,Iron
1295084621462396570,Stove
1295084621462396570,Wifi
1295084621462396570,Dishes and silverware
1295084621462396570,Cooking basics
1295084621462396570,Microwave
1295084621462396570,Elevator
1295084621462396570,Self check-in
1295084621462396570,Air conditioning
1294901725644368637,Dedicated workspace
1294901725644368637,Oven
1294901725644368637,TV
1294901725644368637,Bed linens
1294901725644368637,Clothing storage
1294901725644368637,Shampoo
1294901725644368637,Dining table
1294901725644368637,Washer
1294901725644368637,Heating
1294901725644368637,Keypad
1294901725644368637,Coffee maker: Nespresso
1294901725644368637,Hot water
1294901725644368637,Hair dryer
1294901725644368637,Wine glasses
1294901725644368637,Room-darkening shades
1294901725644368637,Baking sheet
1294901725644368637,Blender
1294901725644368637,Freezer
1294901725644368637,Free dryer
1294901725644368637,Kitchen
1294901725644368637,Long term stays allowed
1294901725644368637,Iron
1294901725644368637,Carbon monoxide alarm
1294901725644368637,Smoke alarm
1294901725644368637,Stove
1294901725644368637,Conditioner
1294901725644368637,Wifi
1294901725644368637,Dishes and silverware
1294901725644368637,Cooking basics
1294901725644368637,Toaster
1294901725644368637,Microwave
1294901725644368637,Sound system
1294901725644368637,Free parking on premises
1294901725644368637,Elevator
1294901725644368637,Self check-in
1294901725644368637,Air conditioning
1295657205690684989,Pack ’n play/Travel crib
1295657205690684989,Dedicated workspace
1295657205690684989,TV
1295657205690684989,Body soap
1295657205690684989,Bed linens
1295657205690684989,Clothing storage
1295657205690684989,Shampoo
1295657205690684989,Dining table
1295657205690684989,Gym
1295657205690684989,Washer
1295657205690684989,Hot water
1295657205690684989,Hair dryer
1295657205690684989,Hot tub
1295657205690684989,Dryer
1295657205690684989,Hangers
1295657205690684989,Coffee maker
1295657205690684989,Wine glasses
1295657205690684989,Room-darkening shades
1295657205690684989,Blender
1295657205690684989,Refrigerator
1295657205690684989,Freezer
1295657205690684989,Essentials
1295657205690684989,Kitchen
1295657205690684989,Long term stays allowed
1295657205690684989,Iron
1295657205690684989,Drying rack for clothing
1295657205690684989,Stove
1295657205690684989,Conditioner
1295657205690684989,Pool
1295657205690684989,Wifi
1295657205690684989,Dishes and silverware
1295657205690684989,Cooking basics
1295657205690684989,Microwave
1295657205690684989,Crib
1295657205690684989,Cleaning products
1295657205690684989,Free parking on premises
1295657205690684989,Outdoor furniture
1295657205690684989,Elevator
1295657205690684989,Air conditioning
1295761709996014530,Oven
1295761709996014530,TV
1295761709996014530,Bed linens
1295761709996014530,Clothing storage
1295761709996014530,Dining table
1295761709996014530,Washer
1295761709996014530,Window guards
1295761709996014530,Coffee maker: Nespresso
1295761709996014530,Hair dryer
1295761709996014530,Wine glasses
1295761709996014530,Room-darkening shades
1295761709996014530,Refrigerator
1295761709996014530,Dishwasher
1295761709996014530,Freezer
1295761709996014530,Kitchen
1295761709996014530,Iron
1295761709996014530,Stove
1295761709996014530,Free dryer – In unit
1295761709996014530,Wifi
1295761709996014530,Dishes and silverware
1295761709996014530,Cooking basics
1295761709996014530,Free parking on premises
1295761709996014530,Beach access – Beachfront
1295761709996014530,Air conditioning
1295834994335547599,Smart lock
1295834994335547599,TV
1295834994335547599,Body soap
1295834994335547599,Bed linens
1295834994335547599,Clothing storage
1295834994335547599,Shampoo
1295834994335547599,Washer
1295834994335547599,Hot water
1295834994335547599,Hair dryer
1295834994335547599,Hot tub
1295834994335547599,Hangers
1295834994335547599,Room-darkening shades
1295834994335547599,Pets allowed
1295834994335547599,Kitchen
1295834994335547599,Iron
1295834994335547599,Smoke alarm
1295834994335547599,Pool
1295834994335547599,Wifi
1295834994335547599,Cooking basics
1295834994335547599,Sun loungers
1295834994335547599,Exercise equipment
1295834994335547599,Extra pillows and blankets
1295834994335547599,Free parking on premises
1295834994335547599,BBQ grill
1295834994335547599,Self check-in
1295834994335547599,Air conditioning
1297769723949775544,Dedicated workspace
1297769723949775544,Oven
1297769723949775544,TV
1297769723949775544,Building staff
1297769723949775544,Body soap
1297769723949775544,Bed linens
1297769723949775544,Washer
1297769723949775544,Hot water
1297769723949775544,Hair dryer
1297769723949775544,Hangers
1297769723949775544,Wine glasses
1297769723949775544,Room-darkening shades
1297769723949775544,Blender
1297769723949775544,Freezer
1297769723949775544,Ceiling fan
1297769723949775544,Kitchen
1297769723949775544,Hot water kettle
1297769723949775544,Iron
1297769723949775544,Stove
1297769723949775544,Shared beach access
1297769723949775544,Free dryer – In unit
1297769723949775544,Wifi
1297769723949775544,Dishes and silverware
1297769723949775544,Cooking basics
1297769723949775544,Microwave
1297769723949775544,Cleaning products
1297769723949775544,Extra pillows and blankets
1297769723949775544,Self check-in
1297769723949775544,Air conditioning
1298029302674803504,Smart lock
1298029302674803504,Oven
1298029302674803504,Bed linens
1298029302674803504,Clothing storage
1298029302674803504,Dining table
1298029302674803504,Washer
1298029302674803504,Laundromat nearby
1298029302674803504,Hot water
1298029302674803504,Hair dryer
1298029302674803504,Hangers
1298029302674803504,Dryer
1298029302674803504,Wine glasses
1298029302674803504,Room-darkening shades
1298029302674803504,Blender
1298029302674803504,Refrigerator
1298029302674803504,Dishwasher
1298029302674803504,Kitchen
1298029302674803504,Iron
1298029302674803504,Drying rack for clothing
1298029302674803504,Stove
1298029302674803504,HDTV
1298029302674803504,Wifi
1298029302674803504,Dishes and silverware
1298029302674803504,Cooking basics
1298029302674803504,Toaster
1298029302674803504,Private entrance
1298029302674803504,Extra pillows and blankets
1298029302674803504,Beach access – Beachfront
1298029302674803504,Self check-in
1298029302674803504,Air conditioning
1300204872522988428,Coffee maker: drip coffee maker
1300204872522988428,TV
1300204872522988428,Private entrance
1300204872522988428,Hot water
1300204872522988428,Kitchen
1300204872522988428,Beach access – Beachfront
1300204872522988428,Other gas stove
1300204872522988428,Washer
1300204872522988428,Air conditioning
1300204872522988428,Wifi
1300657883601360163,Exterior security cameras on property
1300657883601360163,TV
1300657883601360163,Kitchen
1300657883601360163,Smoking allowed
1300657883601360163,Washer
1300657883601360163,Air conditioning
1300657883601360163,Wifi
1299421085027021426,Clothing storage: closet
1299421085027021426,Bed linens
1299421085027021426,Dining table
1299421085027021426,Other gas stove
1299421085027021426,Washer
1299421085027021426,Host greets you
1299421085027021426,Paid parking lot off premises
1299421085027021426,Hot water
1299421085027021426,Hangers
1299421085027021426,Wine glasses
1299421085027021426,Blender
1299421085027021426,Kitchen
1299421085027021426,Drying rack for clothing
1299421085027021426,Shared beach access
1299421085027021426,HDTV
1299421085027021426,Wifi
1299421085027021426,Dishes and silverware
1299421085027021426,Cooking basics
1299421085027021426,Microwave
1299421085027021426,Air conditioning
1300790853640191508,Dedicated workspace
1300790853640191508,Washer
1300790853640191508,TV
1300790853640191508,Kitchen
1300790853640191508,Air conditioning
1300790853640191508,Wifi
1300954076831760718,Pack ’n play/Travel crib
1300954076831760718,Oven
1300954076831760718,TV with standard cable
1300954076831760718,Bed linens
1300954076831760718,Clothing storage
1300954076831760718,Washer
1300954076831760718,Hot water
1300954076831760718,Hair dryer
1300954076831760718,Dryer
1300954076831760718,Hangers
1300954076831760718,Coffee maker
1300954076831760718,Room-darkening shades
1300954076831760718,Refrigerator
1300954076831760718,Essentials
1300954076831760718,Kitchen
1300954076831760718,Iron
1300954076831760718,Drying rack for clothing
1300954076831760718,Stove
1300954076831760718,Wifi
1300954076831760718,Dishes and silverware
1300954076831760718,Cooking basics
1300954076831760718,Toaster
1300954076831760718,Microwave
1300954076831760718,Crib
1300954076831760718,Elevator
1300954076831760718,Air conditioning
1301399110638210934,TV
1301399110638210934,Smoking allowed
1301399110638210934,Bed linens
1301399110638210934,Dining table
1301399110638210934,Washer
1301399110638210934,Outdoor dining area
1301399110638210934,Keypad
1301399110638210934,Hangers
1301399110638210934,Coffee maker
1301399110638210934,Wine glasses
1301399110638210934,Room-darkening shades
1301399110638210934,Blender
1301399110638210934,Refrigerator
1301399110638210934,Fire extinguisher
1301399110638210934,Kitchen
1301399110638210934,Iron
1301399110638210934,Wifi
1301399110638210934,Dishes and silverware
1301399110638210934,Cooking basics
1301399110638210934,Toaster
1301399110638210934,Microwave
1301399110638210934,Extra pillows and blankets
1301399110638210934,Free parking on premises
1301399110638210934,Self check-in
1301399110638210934,Air conditioning
1300050986376025151,Pack ’n play/Travel crib
1300050986376025151,Oven
1300050986376025151,TV with standard cable
1300050986376025151,Body soap
1300050986376025151,Bed linens
1300050986376025151,Clothing storage
1300050986376025151,Shampoo
1300050986376025151,Dining table
1300050986376025151,Washer
1300050986376025151,Hot water
1300050986376025151,Hair dryer
1300050986376025151,Hangers
1300050986376025151,Coffee maker
1300050986376025151,Wine glasses
1300050986376025151,Room-darkening shades
1300050986376025151,Blender
1300050986376025151,Essentials
1300050986376025151,Kitchen
1300050986376025151,Long term stays allowed
1300050986376025151,Iron
1300050986376025151,Stove
1300050986376025151,Conditioner
1300050986376025151,Wifi
1300050986376025151,Dishes and silverware
1300050986376025151,Cooking basics
1300050986376025151,Microwave
1300050986376025151,Crib
1300050986376025151,Cleaning products
1300050986376025151,Free parking on premises
1300050986376025151,Elevator
1300050986376025151,Air conditioning
1301637216571988898,Exterior security cameras on property
1301637216571988898,TV
1301637216571988898,Kitchen
1301637216571988898,Smoking allowed
1301637216571988898,Washer
1301637216571988898,Air conditioning
1301637216571988898,Wifi
1302100510926330333,Oven
1302100510926330333,TV
1302100510926330333,Ethernet connection
1302100510926330333,Gym
1302100510926330333,Washer
1302100510926330333,Outdoor shower
1302100510926330333,Hangers
1302100510926330333,Coffee maker
1302100510926330333,Refrigerator
1302100510926330333,Exterior security cameras on property
1302100510926330333,Kitchen
1302100510926330333,Iron
1302100510926330333,Drying rack for clothing
1302100510926330333,Pool
1302100510926330333,Wifi
1302100510926330333,Dishes and silverware
1302100510926330333,Microwave
1302100510926330333,Exercise equipment
1302100510926330333,Cleaning products
1302100510926330333,Free parking on premises
1302100510926330333,Elevator
1302100510926330333,Beach access – Beachfront
1302100510926330333,Air conditioning
1302305403397174922,Smart lock
1302305403397174922,TV
1302305403397174922,Body soap
1302305403397174922,Bed linens
1302305403397174922,Shampoo
1302305403397174922,Shower gel
1302305403397174922,Hot water
1302305403397174922,Hair dryer
1302305403397174922,First aid kit
1302305403397174922,Wine glasses
1302305403397174922,Refrigerator
1302305403397174922,Pets allowed
1302305403397174922,Fire extinguisher
1302305403397174922,Kitchen
1302305403397174922,Smoke alarm
1302305403397174922,Conditioner
1302305403397174922,Wifi
1302305403397174922,Cooking basics
1302305403397174922,Microwave
1302305403397174922,Luggage dropoff allowed
1302305403397174922,Self check-in
1302305403397174922,Air conditioning
1302564508867497196,Pack ’n play/Travel crib
1302564508867497196,Dedicated workspace
1302564508867497196,TV with standard cable
1302564508867497196,Body soap
1302564508867497196,Bed linens
1302564508867497196,Clothing storage
1302564508867497196,Shampoo
1302564508867497196,Dining table
1302564508867497196,Gym
1302564508867497196,Washer
1302564508867497196,Hot water
1302564508867497196,Hot tub
1302564508867497196,Dryer
1302564508867497196,Hangers
1302564508867497196,Coffee maker
1302564508867497196,Wine glasses
1302564508867497196,Room-darkening shades
1302564508867497196,Blender
1302564508867497196,Refrigerator
1302564508867497196,Dishwasher
1302564508867497196,Freezer
1302564508867497196,Essentials
1302564508867497196,Kitchen
1302564508867497196,Long term stays allowed
1302564508867497196,Iron
1302564508867497196,Drying rack for clothing
1302564508867497196,Conditioner
1302564508867497196,Pool
1302564508867497196,Wifi
1302564508867497196,Dishes and silverware
1302564508867497196,Cooking basics
1302564508867497196,Microwave
1302564508867497196,Crib
1302564508867497196,Cleaning products
1302564508867497196,Free parking on premises
1302564508867497196,Outdoor furniture
1302564508867497196,Elevator
1302564508867497196,Air conditioning
1302927355250505190,Dedicated workspace
1302927355250505190,TV
1302927355250505190,Body soap
1302927355250505190,Bed linens
1302927355250505190,Clothing storage
1302927355250505190,Shower gel
1302927355250505190,Shampoo
1302927355250505190,Dining table
1302927355250505190,Washer
1302927355250505190,Paid parking off premises
1302927355250505190,Laundromat nearby
1302927355250505190,Hot water
1302927355250505190,Hangers
1302927355250505190,Room-darkening shades
1302927355250505190,Blender
1302927355250505190,Exterior security cameras on property
1302927355250505190,Freezer
1302927355250505190,Essentials
1302927355250505190,Fire extinguisher
1302927355250505190,Kitchen
1302927355250505190,Iron
1302927355250505190,Smoke alarm
1302927355250505190,Drying rack for clothing
1302927355250505190,Stove
1302927355250505190,Wifi
1302927355250505190,Dishes and silverware
1302927355250505190,Cooking basics
1302927355250505190,Free street parking
1302927355250505190,Stainless steel oven
1302927355250505190,Portable fans
1302927355250505190,Cleaning products
1302927355250505190,Elevator
1302927355250505190,Luggage dropoff allowed
1302927355250505190,Air conditioning
1303003377271109745,Exterior security cameras on property
1303003377271109745,Cooking basics
1303003377271109745,Dishes and silverware
1303003377271109745,Smart lock
1303003377271109745,Housekeeping - available at extra cost
1303003377271109745,TV
1303003377271109745,Microwave
1303003377271109745,Hot water
1303003377271109745,Hair dryer
1303003377271109745,Kitchen
1303003377271109745,Coffee maker
1303003377271109745,Stove
1303003377271109745,Blender
1303003377271109745,Drying rack for clothing
1303003377271109745,Refrigerator
1303003377271109745,Self check-in
1303003377271109745,Air conditioning
1303003377271109745,Wifi
1303019869153004476,Outdoor shower
1303019869153004476,Building staff
1303019869153004476,Dedicated workspace
1303019869153004476,Essentials
1303019869153004476,TV
1303019869153004476,Hot water
1303019869153004476,Kitchen
1303019869153004476,BBQ grill
1303019869153004476,Self check-in
1303019869153004476,Air conditioning
1303019869153004476,Wifi
1303019869153004476,Outdoor furniture
1303019869153004476,Outdoor dining area
1304300325827251852,Cooking basics
1304300325827251852,TV
1304300325827251852,Dedicated workspace
1304300325827251852,Iron
1304300325827251852,Air conditioning
1304300325827251852,Kitchen
1304300325827251852,Carbon monoxide alarm
1304300325827251852,Wifi
1304300325827251852,Smoke alarm
1304300325827251852,Beach access – Beachfront
1303113842496058105,TV
1303113842496058105,Body soap
1303113842496058105,Bed linens
1303113842496058105,Clothing storage
1303113842496058105,Shampoo
1303113842496058105,"Coffee maker: drip coffee maker, espresso machine"
1303113842496058105,Washer
1303113842496058105,Paid parking off premises
1303113842496058105,Hot water
1303113842496058105,Eletrolux  stainless steel oven
1303113842496058105,Hangers
1303113842496058105,First aid kit
1303113842496058105,Room-darkening shades
1303113842496058105,Blender
1303113842496058105,Dishwasher
1303113842496058105,Kitchen
1303113842496058105,Stove
1303113842496058105,Conditioner
1303113842496058105,Wifi
1303113842496058105,Toaster
1303113842496058105,Eletrolux refrigerator
1303113842496058105,Microwave
1303113842496058105,Elevator
1303113842496058105,Air conditioning
1303471800556097367,Washer
1303471800556097367,TV
1303471800556097367,Room-darkening shades
1303471800556097367,Dedicated workspace
1303471800556097367,Housekeeping available every day
1303471800556097367,Air conditioning
1303471800556097367,Oven
1303471800556097367,Essentials
1303471800556097367,Smoke alarm
1303471800556097367,Wine glasses
1303471800556097367,Self check-in
1303471800556097367,Shared gym in building
1303471800556097367,Clothing storage: wardrobe
1303471800556097367,Coffee maker: espresso machine
1303471800556097367,Shared sauna
1303471800556097367,Fire extinguisher
1303471800556097367,Iron
1303471800556097367,Shared outdoor pool - available all year
1303471800556097367,Building staff
1303471800556097367,Body soap
1303471800556097367,Luggage dropoff allowed
1303471800556097367,Fast wifi – 182 Mbps
1303471800556097367,Refrigerator
1303471800556097367,Freezer
1303471800556097367,Blender
1303471800556097367,Exercise equipment
1303471800556097367,Bed linens
1303471800556097367,Cooking basics
1303471800556097367,Dryer
1303471800556097367,Hot water
1303471800556097367,Kitchen
1303471800556097367,Safe
1303471800556097367,Carbon monoxide alarm
1303471800556097367,Beach access – Beachfront
1303471800556097367,Long term stays allowed
1303471800556097367,Extra pillows and blankets
1303471800556097367,Microwave
1303471800556097367,Dining table
1303471800556097367,Hair dryer
1303471800556097367,Free parking on premises
1303471800556097367,Laundromat nearby
1303471800556097367,Hangers
1303471800556097367,Private patio or balcony
1303471800556097367,Elevator
1303471800556097367,Gas stove
1303471800556097367,Dishes and silverware
1303479412211299322,Dedicated workspace
1303479412211299322,Oven
1303479412211299322,Fast wifi – 280 Mbps
1303479412211299322,TV
1303479412211299322,Bed linens
1303479412211299322,Clothing storage
1303479412211299322,Shower gel
1303479412211299322,Dining table
1303479412211299322,Host greets you
1303479412211299322,Washer
1303479412211299322,Trash compactor
1303479412211299322,Coffee maker: Nespresso
1303479412211299322,Coffee
1303479412211299322,Hot water
1303479412211299322,Hair dryer
1303479412211299322,Dryer
1303479412211299322,Hangers
1303479412211299322,Wine glasses
1303479412211299322,Room-darkening shades
1303479412211299322,Baking sheet
1303479412211299322,Blender
1303479412211299322,Refrigerator
1303479412211299322,Freezer
1303479412211299322,Essentials
1303479412211299322,Granado shampoo
1303479412211299322,Kitchen
1303479412211299322,Granado body soap
1303479412211299322,Hot water kettle
1303479412211299322,Iron
1303479412211299322,Long term stays allowed
1303479412211299322,Stove
1303479412211299322,Crib - available upon request
1303479412211299322,Dishes and silverware
1303479412211299322,Cooking basics
1303479412211299322,Toaster
1303479412211299322,Microwave
1303479412211299322,Private entrance
1303479412211299322,Granado  conditioner
1303479412211299322,Extra pillows and blankets
1303479412211299322,Free parking on premises
1303479412211299322,Elevator
1303479412211299322,Luggage dropoff allowed
1303479412211299322,Beach access – Beachfront
1303479412211299322,Air conditioning
1304650885752979300,Exterior security cameras on property
1304650885752979300,Dedicated workspace
1304650885752979300,TV
1304650885752979300,Fire extinguisher
1304650885752979300,Kitchen
1304650885752979300,Air conditioning
1304650885752979300,Wifi
1306426299965702636,TV
1306426299965702636,Kitchen
1306426299965702636,Host greets you
1306426299965702636,Washer
1306426299965702636,Air conditioning
1306426299965702636,Wifi
1307120444762714362,Clothing storage: closet
1307120444762714362,Mini fridge
1307120444762714362,Other stainless steel stove
1307120444762714362,TV
1307120444762714362,Body soap
1307120444762714362,Bed linens
1307120444762714362,Shower gel
1307120444762714362,Dining table
1307120444762714362,Keypad
1307120444762714362,Coffee maker: espresso machine
1307120444762714362,Laundromat nearby
1307120444762714362,"Housekeeping available from 8:00 AM to 11:00 AM, Tuesday, Thursday - available at extra cost"
1307120444762714362,Coffee
1307120444762714362,Hot water
1307120444762714362,Hair dryer
1307120444762714362,Room-darkening shades
1307120444762714362,Stainless steel single oven
1307120444762714362,Exterior security cameras on property
1307120444762714362,Ceiling fan
1307120444762714362,Kitchen
1307120444762714362,Long term stays allowed
1307120444762714362,Wifi
1307120444762714362,Dishes and silverware
1307120444762714362,Cooking basics
1307120444762714362,Toaster
